Number of samples:   11203
Sample interval:     0.01 seconds
Total sampling time: 112.03 seconds
Number of cycles:    0
Sampled threads:
 #<SB-THREAD:THREAD "repl-thread" RUNNING {1008AD1BC3}>

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
1321      0   0.0     13   0.1  11167  99.7        -  (SB-PCL::FAST-METHOD MAP! (FUNCTION ABSTRACT-TENSOR))
1322      0   0.0     12   0.1  11167  99.7        -  SB-KERNEL::PARSE-<SIMPLE-ARRAY>
1323      0   0.0     12   0.1  11167  99.7        -  SB-C::RECORD-COMPONENT-XREFS
1324      0   0.0     11   0.1  11167  99.7        -  SB-KERNEL::SIMPLIFY-UNIONS
1325      0   0.0     11   0.1  11167  99.7        -  SB-C::GTN-ANALYZE
1326      0   0.0     11   0.1  11167  99.7        -  SB-C::SUB-FIND-SOURCE-PATHS
1327      0   0.0     11   0.1  11167  99.7        -  SB-C::FIND-SOURCE-PATHS
1328      0   0.0     11   0.1  11167  99.7        -  (SB-PCL::FAST-METHOD CL-PPCRE:SCAN (FUNCTION T))
1329      0   0.0     11   0.1  11167  99.7        -  SB-IMPL::%CHECK-DEPRECATED-TYPE
1330      0   0.0     11   0.1  11167  99.7        -  SB-FORMAT::%FORMAT
1331      0   0.0     10   0.1  11167  99.7        -  SB-C::*-DERIVE-TYPE-AUX
1332      0   0.0     10   0.1  11167  99.7        -  (SB-PCL::FAST-METHOD QVM:APPLY-GATE (CL-QUIL:SIMPLE-GATE T T))
1333      0   0.0     10   0.1  11167  99.7        -  CL-QUIL::FUSE-NODE-BACKWARD
1334      0   0.0     10   0.1  11167  99.7        -  QVM:MAKE-QVM
1335      0   0.0      9   0.1  11167  99.7        -  (SETF QVM:MEMORY-REF)
1336      0   0.0      9   0.1  11167  99.7        -  (SB-PCL::FAST-METHOD QVM:TRANSITION (QVM:PURE-STATE-QVM QVM::COMPILED-MEASUREMENT))
1337      0   0.0      9   0.1  11167  99.7        -  SB-INT:EVERY/TYPE
1338      0   0.0      9   0.1  11167  99.7        -  SB-C::SCAVENGE-HOME-DEPENDENCY-GRAPH
1339      0   0.0      9   0.1  11167  99.7        -  SB-KERNEL::PARSE-ARGS-TYPES
1340      0   0.0      9   0.1  11167  99.7        -  SB-C::ADD-LAMBDA-VARS-AND-LET-VARS-TO-CLOSURES
1341      0   0.0      9   0.1  11167  99.7        -  SB-C::TYPE-NEEDS-CONSERVATION-P
1342      0   0.0      9   0.1  11167  99.7        -  SB-C::BACK-PROPAGATE-ONE-DX-LVAR
1343      0   0.0      9   0.1  11167  99.7        -  SB-C::BACK-PROPAGATE-DX-LVARS
1344      0   0.0      9   0.1  11167  99.7        -  (LAMBDA (&REST DIMS) :IN MAP!)
1345      0   0.0      8   0.1  11167  99.7        -  TYPEP
1346      0   0.0      8   0.1  11167  99.7        -  SB-C::ANNOTATE-ORDINARY-LVAR
1347      0   0.0      8   0.1  11167  99.7        -  (LABELS SB-IMPL::PRINT-IT :IN SB-KERNEL:OUTPUT-OBJECT)
1348      0   0.0      8   0.1  11167  99.7        -  (LABELS SB-IMPL::CHECK-IT :IN SB-KERNEL:OUTPUT-OBJECT)
1349      0   0.0      8   0.1  11167  99.7        -  SB-C::SETUP-ENVIRONMENT-LIVE-CONFLICTS
1350      0   0.0      8   0.1  11167  99.7        -  SB-C::FTYPE-FROM-FDEFN
1351      0   0.0      8   0.1  11167  99.7        -  SB-KERNEL::PARSE-<VALUES>
1352      0   0.0      8   0.1  11167  99.7        -  SB-INT:MAKE-GENSYM-LIST
1353      0   0.0      8   0.1  11167  99.7        -  SB-KERNEL::%SIGNAL
1354      0   0.0      8   0.1  11167  99.7        -  SB-C::VARIFY-LAMBDA-ARG
1355      0   0.0      8   0.1  11167  99.7        -  SB-C::FIND-LOWEST-COMMON-DOMINATOR
1356      0   0.0      8   0.1  11167  99.7        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;IR1UTIL.LISP")
1357      0   0.0      8   0.1  11167  99.7        -  SB-C::FILTER-LVAR
1358      0   0.0      8   0.1  11167  99.7        -  SB-C::CONSTANT-FUNCTION-CALL-P
1359      0   0.0      8   0.1  11167  99.7        -  SB-C::CONSTANT-FOLD-CALL
1360      0   0.0      8   0.1  11167  99.7        -  (SB-PCL::FAST-METHOD MULT (MATRIX/COMPLEX-DOUBLE-FLOAT MATRIX/COMPLEX-DOUBLE-FLOAT))
1361      0   0.0      8   0.1  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-BELL)
1362      0   0.0      8   0.1  11167  99.7        -  (LABELS QVM-TESTS::TEST-BELL :IN QVM-TESTS::TEST-BELL)
1363      0   0.0      8   0.1  11167  99.7        -  SB-EXT:FINALIZE
1364      0   0.0      8   0.1  11167  99.7        -  CL-QUIL.CLIFFORD::INTERPRET-CHP
1365      0   0.0      8   0.1  11167  99.7        -  CL-QUIL::RESOLVE-APPLICATIONS
1366      0   0.0      8   0.1  11167  99.7        -  (LABELS QVM-TESTS::TEST-RANDOM-STABILIZER-VS-CHP :IN QVM-TESTS::TEST-RANDOM-STABILIZER-VS-CHP)
1367      0   0.0      8   0.1  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-RANDOM-STABILIZER-VS-CHP)
1368      0   0.0      8   0.1  11167  99.7        -  QVM-TESTS::TEST-RANDOM-STABILIZER-VS-CHP
1369      0   0.0      8   0.1  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-BELL)
1370      0   0.0      8   0.1  11167  99.7        -  QVM-TESTS::TEST-BELL
1371      0   0.0      7   0.1  11167  99.7        -  SB-PCL:ENSURE-CLASS-FINALIZED
1372      0   0.0      7   0.1  11167  99.7        -  (FLET SB-THREAD::WITH-RECURSIVE-LOCK-THUNK :IN CHANGE-CLASS)
1373      0   0.0      7   0.1  11167  99.7        -  (FLET SB-KERNEL::COMPLEX*REAL :IN SB-KERNEL:TWO-ARG-*)
1374      0   0.0      7   0.1  11167  99.7        -  (FLET SB-THREAD::WITH-RECURSIVE-LOCK-THUNK :IN SB-KERNEL::CLASSOID-SIMPLE-INTERSECTION2-TYPE-METHOD)
1375      0   0.0      7   0.1  11167  99.7        -  SB-KERNEL::CLASSOID-SIMPLE-INTERSECTION2-TYPE-METHOD
1376      0   0.0      7   0.1  11167  99.7        -  (LABELS SB-C::CHECK-SC :IN SB-C::EMIT-COERCE-VOP)
1377      0   0.0      7   0.1  11167  99.7        -  SB-C::IR2-CONVERT-FIXED-FULL-CALL
1378      0   0.0      7   0.1  11167  99.7        -  SB-C:PRIMITIVE-TYPE-OR-LOSE
1379      0   0.0      7   0.1  11167  99.7        -  SB-C:MAKE-RETURN-PC-PASSING-LOCATION
1380      0   0.0      7   0.1  11167  99.7        -  SB-C::ASSIGN-IR2-PHYSENV
1381      0   0.0      7   0.1  11167  99.7        -  (FLET SB-C::HANDLE-ARRAY-IN-BOUNDS-P :IN SB-C::ADD-TEST-CONSTRAINTS)
1382      0   0.0      7   0.1  11167  99.7        -  (FLET SB-KERNEL::PARSE-LIST :IN SB-KERNEL::PARSE-ARGS-TYPES)
1383      0   0.0      7   0.1  11167  99.7        -  SB-C::EMIT-CLEANUPS
1384      0   0.0      7   0.1  11167  99.7        -  (LABELS QVM-TESTS::TEST-RESET-QUBIT :IN QVM-TESTS::TEST-RESET-QUBIT)
1385      0   0.0      7   0.1  11167  99.7        -  (FLET SB-KERNEL::%WARN :IN "SYS:SRC;CODE;WARM-ERROR.LISP")
1386      0   0.0      7   0.1  11167  99.7        -  (SB-C:DEFTRANSFORM (SETF AREF))
1387      0   0.0      7   0.1  11167  99.7        -  (FLET SB-X86-64-ASM::EMIT* :IN "SYS:SRC;COMPILER;X86-64;INSTS.LISP")
1388      0   0.0      7   0.1  11167  99.7        -  (FLET SB-X86-64-ASM::EMIT* :IN "SYS:SRC;COMPILER;X86-64;INSTS.LISP")
1389      0   0.0      7   0.1  11167  99.7        -  (SB-C:DEFTRANSFORM AREF)
1390      0   0.0      7   0.1  11167  99.7        -  SB-C::DELETE-COMPONENT
1391      0   0.0      7   0.1  11167  99.7        -  SB-C::INSERT-CLEANUP-CODE
1392      0   0.0      7   0.1  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-RESET-QUBIT)
1393      0   0.0      7   0.1  11167  99.7        -  QVM-TESTS::TEST-RESET-QUBIT
1394      0   0.0      6   0.1  11167  99.7        -  SB-C::IR2-CONVERT-REFFER
1395      0   0.0      6   0.1  11167  99.7        -  SB-C::SOURCE-PATH-FORMS
1396      0   0.0      6   0.1  11167  99.7        -  SB-C::LTN-DEFAULT-CALL
1397      0   0.0      6   0.1  11167  99.7        -  CIS
1398      0   0.0      6   0.1  11167  99.7        -  SB-C::GET-NODE-PHYSENV
1399      0   0.0      6   0.1  11167  99.7        -  (LABELS SB-IMPL::NEWVALS :IN GET-SETF-EXPANSION)
1400      0   0.0      5   0.0  11167  99.7        -  (FLET "WITHOUT-INTERRUPTS-BODY-2" :IN SB-THREAD::%CONDITION-WAIT)
1401      0   0.0      5   0.0  11167  99.7        -  SB-THREAD:CONDITION-WAIT
1402      0   0.0      5   0.0  11167  99.7        -  LPARALLEL.CONS-QUEUE:POP-CONS-QUEUE/NO-LOCK
1403      0   0.0      5   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD COMPUTE-APPLICABLE-METHODS (GENERIC-FUNCTION T))
1404      0   0.0      5   0.0  11167  99.7        -  SB-PCL::CHECK-INITARGS-VALUES
1405      0   0.0      5   0.0  11167  99.7        -  SB-PCL::CHECK-INITARGS-1
1406      0   0.0      5   0.0  11167  99.7        -  SB-KERNEL:MAPC-MEMBER-TYPE-MEMBERS
1407      0   0.0      5   0.0  11167  99.7        -  SB-INT:%MACROEXPAND
1408      0   0.0      5   0.0  11167  99.7        -  (FLET SB-C::BODY-FUN :IN SB-C::CONSET-ADD-CONSTRAINT-TO-EQL)
1409      0   0.0      5   0.0  11167  99.7        -  SB-C::MOVE-LVAR-RESULT
1410      0   0.0      5   0.0  11167  99.7        -  SB-C::EMIT-STEP-P
1411      0   0.0      5   0.0  11167  99.7        -  SB-C::ADD-ANNOTATION
1412      0   0.0      5   0.0  11167  99.7        -  SB-KERNEL::UNPARSE-STRING-TYPE
1413      0   0.0      5   0.0  11167  99.7        -  SB-LOOP::LOOP-SEQUENCER
1414      0   0.0      5   0.0  11167  99.7        -  SB-C::LOGAND-DERIVE-TYPE-AUX
1415      0   0.0      5   0.0  11167  99.7        -  SB-C::LIST-IR2-CONVERT-OPTIMIZER
1416      0   0.0      5   0.0  11167  99.7        -  SB-REGALLOC::EMIT-OPERAND-LOAD
1417      0   0.0      5   0.0  11167  99.7        -  SB-C::ASSERT-NEW-VALUE-TYPE
1418      0   0.0      5   0.0  11167  99.7        -  SB-C::DELETE-UNUSED-IR2-BLOCKS
1419      0   0.0      5   0.0  11167  99.7        -  (LAMBDA (#:|theta|) :IN "/Users/cscott/.cache/common-lisp/sbcl-1.5.6.106-69e90d3fc-macosx-x64/Users/cscott/code/lisp/quilc/src/compilers/euler-compile.fasl")
1420      0   0.0      5   0.0  11167  99.7        -  MAKE-ARRAY
1421      0   0.0      5   0.0  11167  99.7        -  ROW-MAJOR-INDEX
1422      0   0.0      5   0.0  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-HADAMARD)
1423      0   0.0      5   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-HADAMARD :IN QVM-TESTS::TEST-HADAMARD)
1424      0   0.0      5   0.0  11167  99.7        -  QVM-TESTS::TEST-PATH-EVAL-INSTANCE
1425      0   0.0      5   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-MADPI :IN QVM-TESTS::TEST-MADPI)
1426      0   0.0      5   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::SYMPLECTIC
1427      0   0.0      5   0.0  11167  99.7        -  CL-QUIL.CLIFFORD:RANDOM-CLIFFORD
1428      0   0.0      5   0.0  11167  99.7        -  QVM::RANDOM-CLIFFORD-PROGRAM
1429      0   0.0      5   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::COMPILE-TABLEAU-OPERATION
1430      0   0.0      5   0.0  11167  99.7        -  CL-QUIL::DOUBLE=
1431      0   0.0      5   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD TRANSPOSE (MATRIX))
1432      0   0.0      5   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD CONJUGATE-TRANSPOSE (MATRIX))
1433      0   0.0      5   0.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-MADPI)
1434      0   0.0      5   0.0  11167  99.7        -  QVM-TESTS::TEST-MADPI
1435      0   0.0      5   0.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-HADAMARD)
1436      0   0.0      5   0.0  11167  99.7        -  QVM-TESTS::TEST-HADAMARD
1437      0   0.0      5   0.0  11167  99.7        -  LPARALLEL.CONS-QUEUE:POP-CONS-QUEUE
1438      0   0.0      5   0.0  11167  99.7        -  LPARALLEL.KERNEL:RECEIVE-RESULT
1439      0   0.0      5   0.0  11167  99.7        -  LPARALLEL.COGNATE::%PDOTIMES
1440      0   0.0      4   0.0  11167  99.7        -  MT19937:RANDOM
1441      0   0.0      4   0.0  11167  99.7        -  SB-PCL::COMPUTE-APPLICABLE-METHODS-USING-TYPES
1442      0   0.0      4   0.0  11167  99.7        -  SB-KERNEL::UNION-SIMPLE-=-TYPE-METHOD
1443      0   0.0      4   0.0  11167  99.7        -  SB-C::LVAR-CONSERVATIVE-TYPE
1444      0   0.0      4   0.0  11167  99.7        -  SB-C::ENSURE-BLOCK-START
1445      0   0.0      4   0.0  11167  99.7        -  (FLET SB-C::MAYBE-INVERT :IN "SYS:SRC;COMPILER;SRCTRAN.LISP")
1446      0   0.0      4   0.0  11167  99.7        -  SB-C::JOIN-BLOCKS-IF-POSSIBLE
1447      0   0.0      4   0.0  11167  99.7        -  SB-C::--DERIVE-TYPE-AUX
1448      0   0.0      4   0.0  11167  99.7        -  (LAMBDA (ELT) :IN SB-KERNEL::MEMBER-COMPLEX-SUBTYPEP-ARG1-TYPE-METHOD)
1449      0   0.0      4   0.0  11167  99.7        -  (FLET SB-REGALLOC::PACK-TNS :IN SB-REGALLOC::PACK-ITERATIVE)
1450      0   0.0      4   0.0  11167  99.7        -  SB-LOOP::LOOP-LOOKUP-KEYWORD
1451      0   0.0      4   0.0  11167  99.7        -  SB-C::INIT-VAR-CONSTRAINTS
1452      0   0.0      4   0.0  11167  99.7        -  SB-C::INSERT-NODE-BEFORE
1453      0   0.0      4   0.0  11167  99.7        -  SB-REGALLOC::TN-LEXICAL-DEPTH
1454      0   0.0      4   0.0  11167  99.7        -  SB-C::IR2-OPTIMIZE-JUMPS
1455      0   0.0      4   0.0  11167  99.7        -  (FLET "H1" :IN QVM-TESTS::TEST-HELLA-RANDOM-CLIFFORDS)
1456      0   0.0      4   0.0  11167  99.7        -  (SB-C::VOP SB-VM::DATA-VECTOR-SET-WITH-OFFSET/SIMPLE-ARRAY-UNSIGNED-BYTE-2-C)
1457      0   0.0      4   0.0  11167  99.7        -  (LABELS SB-C::BLAST :IN SB-C::CLEAR-IR1-INFO)
1458      0   0.0      4   0.0  11167  99.7        -  SB-C::CLEAR-IR1-INFO
1459      0   0.0      4   0.0  11167  99.7        -  SB-C::MASK-SIGNED-FIELD-OPTIMIZER-OPTIMIZER
1460      0   0.0      4   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::CLIFFORD-STABILIZER-ACTION
1461      0   0.0      4   0.0  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-MEASURE-ALL)
1462      0   0.0      4   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-MEASURE-ALL :IN QVM-TESTS::TEST-MEASURE-ALL)
1463      0   0.0      4   0.0  11167  99.7        -  QVM::BRING-TO-ZERO-STATE
1464      0   0.0      4   0.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-MEASURE-ALL)
1465      0   0.0      4   0.0  11167  99.7        -  QVM-TESTS::TEST-MEASURE-ALL
1466      0   0.0      3   0.0  11167  99.7        -  SB-C::ASSIGN-LAMBDA-VAR-TNS
1467      0   0.0      3   0.0  11167  99.7        -  (FLET SB-C::XFORM :IN "SYS:SRC;COMPILER;SRCTRAN.LISP")
1468      0   0.0      3   0.0  11167  99.7        -  QVM::PULL-TEETH-TO-GET-A-GATE
1469      0   0.0      3   0.0  11167  99.7        -  QVM:MEMORY-BIT-REF
1470      0   0.0      3   0.0  11167  99.7        -  SB-C::SPLIT-IR2-BLOCKS
1471      0   0.0      3   0.0  11167  99.7        -  (FLET SB-C::DO-1-USE :IN SB-C::NOTE-NO-STACK-ALLOCATION)
1472      0   0.0      3   0.0  11167  99.7        -  SB-C::NOTE-NO-STACK-ALLOCATION
1473      0   0.0      3   0.0  11167  99.7        -  (SB-C::VOP SB-VM::*/COMPLEX-DOUBLE-FLOAT)
1474      0   0.0      3   0.0  11167  99.7        -  QVM::GENERATE-COMPLEMENT-ITERATION
1475      0   0.0      3   0.0  11167  99.7        -  SB-X86-64-ASM::EMIT-SSE-INST
1476      0   0.0      3   0.0  11167  99.7        -  (FLET SB-X86-64-ASM::EMIT* :IN "SYS:SRC;COMPILER;X86-64;INSTS.LISP")
1477      0   0.0      3   0.0  11167  99.7        -  SB-C::NODE-LTN-POLICY
1478      0   0.0      3   0.0  11167  99.7        -  (FLET "WRAPPER7" :IN QVM-TESTS::TEST-RANDOM-STABILIZER-VS-CHP)
1479      0   0.0      3   0.0  11167  99.7        -  (SB-C:DEFTRANSFORM >=)
1480      0   0.0      3   0.0  11167  99.7        -  SB-IMPL::%WRITE-STRING
1481      0   0.0      3   0.0  11167  99.7        -  SB-C::TENSION-IF-IF-1
1482      0   0.0      3   0.0  11167  99.7        -  SB-C::LVAR-CONSTANTS
1483      0   0.0      3   0.0  11167  99.7        -  SB-C::PROCESS-LVAR-MODIFIED-ANNOTATION
1484      0   0.0      3   0.0  11167  99.7        -  SB-C::INSERT-STACK-CLEANUPS
1485      0   0.0      3   0.0  11167  99.7        -  SB-IMPL::EXPAND-RMW-MACRO
1486      0   0.0      3   0.0  11167  99.7        -  EMPTY
1487      0   0.0      3   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-QUBIT-ORDERING-IN-COMPILED-MODE :IN QVM-TESTS::TEST-QUBIT-ORDERING-IN-COMPILED-MODE)
1488      0   0.0      3   0.0  11167  99.7        -  (FLET "EXECUTION-BODY-1" :IN QVM-TESTS::TEST-FOURIER)
1489      0   0.0      3   0.0  11167  99.7        -  (LABELS QVM-TESTS::TEST-FOURIER :IN QVM-TESTS::TEST-FOURIER)
1490      0   0.0      3   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::RANDOM-CHP-AND-QUIL
1491      0   0.0      3   0.0  11167  99.7        -  (FLET SB-ASSEM::FILL-IN :IN SB-ASSEM::PROCESS-BACK-PATCHES)
1492      0   0.0      3   0.0  11167  99.7        -  SB-INT:FUN-NAME-INLINE-EXPANSION
1493      0   0.0      3   0.0  11167  99.7        -  (SB-C:DEFTRANSFORM SB-KERNEL:DATA-VECTOR-SET-WITH-OFFSET)
1494      0   0.0      3   0.0  11167  99.7        -  (LABELS #:BODY-NAME-2 :IN SB-PRETTY::CALL-LOGICAL-BLOCK-PRINTER)
1495      0   0.0      3   0.0  11167  99.7        -  (FLET "WITH-PRETTY-STREAM0" :IN SB-PRETTY::CALL-LOGICAL-BLOCK-PRINTER)
1496      0   0.0      3   0.0  11167  99.7        -  SB-PRETTY::CALL-LOGICAL-BLOCK-PRINTER
1497      0   0.0      3   0.0  11167  99.7        -  SB-C::MAYBE-INFER-ITERATION-VAR-TYPE
1498      0   0.0      3   0.0  11167  99.7        -  SB-C::ANNOTATE-FUN-LVAR
1499      0   0.0      3   0.0  11167  99.7        -  SB-C::MAYBE-FLOAT-LVAR-P
1500      0   0.0      3   0.0  11167  99.7        -  SB-IMPL::VECTOR-MAP-INTO/SIMPLE-BIT-VECTOR
1501      0   0.0      3   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::TRANSVECTIONS
1502      0   0.0      3   0.0  11167  99.7        -  (LAMBDA (CL-QUIL.CLIFFORD::I CL-QUIL.CLIFFORD::P) :IN CL-QUIL.CLIFFORD::CLIFFORD-STABILIZER-ACTION)
1503      0   0.0      3   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::MAP-ALL-PAULIS
1504      0   0.0      3   0.0  11167  99.7        -  CL-QUIL.CLIFFORD::TABLEAU-FUNCTION
1505      0   0.0      3   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD SLICE (ABSTRACT-TENSOR T T))
1506      0   0.0      3   0.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-FOURIER)
1507      0   0.0      3   0.0  11167  99.7        -  QVM-TESTS::TEST-FOURIER
1508      0   0.0      3   0.0  11167  99.7        -  (LABELS #:BODY-SYM0 :IN QVM-TESTS::TEST-QUBIT-ORDERING-IN-COMPILED-MODE)
1509      0   0.0      3   0.0  11167  99.7        -  QVM-TESTS::TEST-QUBIT-ORDERING-IN-COMPILED-MODE
1510      0   0.0      2   0.0  11167  99.7        -  (LAMBDA (SB-PCL::|.P0.|))
1511      0   0.0      2   0.0  11167  99.7        -  SB-C::IR2-CONVERT-LET
1512      0   0.0      2   0.0  11167  99.7        -  SB-C::IR2-CONVERT-LOCAL-CALL
1513      0   0.0      2   0.0  11167  99.7        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;CTYPE.LISP")
1514      0   0.0      2   0.0  11167  99.7        -  QVM:MAKE-MATRIX
1515      0   0.0      2   0.0  11167  99.7        -  (SETF QVM:MEMORY-BIT-REF)
1516      0   0.0      2   0.0  11167  99.7        -  SB-PCL::%SWAP-WRAPPERS-AND-SLOTS
1517      0   0.0      2   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD SB-PCL::COMPUTE-SLOT-ACCESSOR-INFO (SB-MOP:EFFECTIVE-SLOT-DEFINITION T T))
1518      0   0.0      2   0.0  11167  99.7        -  (LAMBDA (&REST SB-PCL::ARGS) :IN SB-PCL::INITIALIZE-INTERNAL-SLOT-FUNCTIONS)
1519      0   0.0      2   0.0  11167  99.7        -  SB-C:COMPILER-NOTIFY
1520      0   0.0      2   0.0  11167  99.7        -  (SB-PCL::EMF INITIALIZE-INSTANCE)
1521      0   0.0      2   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD MAKE-INSTANCE (CLASS))
1522      0   0.0      2   0.0  11167  99.7        -  (FLET SB-C::ADD-BITS :IN SB-C:MAKE-SC+OFFSET)
1523      0   0.0      2   0.0  11167  99.7        -  (MACRO-FUNCTION QVM:PDOTIMES)
1524      0   0.0      2   0.0  11167  99.7        -  SB-VM::NOTE-FLOAT-LOCATION
1525      0   0.0      2   0.0  11167  99.7        -  (LABELS SB-C::REMOVE-CONSTANT :IN SB-C::OPTIMIZE-CONSTANT-LOADS)
1526      0   0.0      2   0.0  11167  99.7        -  (LABELS SB-C::REMOVE-WRITTEN-TNS :IN SB-C::OPTIMIZE-CONSTANT-LOADS)
1527      0   0.0      2   0.0  11167  99.7        -  (:SOURCE-TRANSFORM DPB)
1528      0   0.0      2   0.0  11167  99.7        -  SB-C::IR2-CONVERT-FULL-CALL-ARGS
1529      0   0.0      2   0.0  11167  99.7        -  SB-PCL::SAUT-EQL
1530      0   0.0      2   0.0  11167  99.7        -  QVM::GENERATE-PERMUTATION-GATE-APPLICATION-CODE
1531      0   0.0      2   0.0  11167  99.7        -  SB-INT:ANY/TYPE
1532      0   0.0      2   0.0  11167  99.7        -  SB-C::IR1-OPTIMIZE-RETURN
1533      0   0.0      2   0.0  11167  99.7        -  (FLET "PPRINT-BLOCK" :IN SB-PRETTY::PPRINT-FUN-CALL)
1534      0   0.0      2   0.0  11167  99.7        -  SB-PRETTY::PPRINT-FUN-CALL
1535      0   0.0      2   0.0  11167  99.7        -  (SB-C::VOP SB-VM::FAST-ASH-C/FIXNUM=>FIXNUM)
1536      0   0.0      2   0.0  11167  99.7        -  (FLET "CLEANUP-FUN-0" :IN SB-REGALLOC:PACK)
1537      0   0.0      2   0.0  11167  99.7        -  SB-ASSEM:MAKE-ASMSTREAM
1538      0   0.0      2   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD CL-QUIL::RESOLVE-APPLICATION (CL-QUIL:UNRESOLVED-APPLICATION))
1539      0   0.0      2   0.0  11167  99.7        -  SB-C::IR2-CONVERT-BIND
1540      0   0.0      2   0.0  11167  99.7        -  SB-VM:FLOATING-POINT-MODES
1541      0   0.0      2   0.0  11167  99.7        -  SB-C::INTERVAL-SUB
1542      0   0.0      2   0.0  11167  99.7        -  SB-LOOP::LOOP-FOR-ARITHMETIC
1543      0   0.0      2   0.0  11167  99.7        -  SB-C::IR2-CONVERT-SET
1544      0   0.0      2   0.0  11167  99.7        -  SB-X86-64-ASM::MATCHING-OPERAND-SIZE
1545      0   0.0      2   0.0  11167  99.7        -  SB-C::FUN-LVAR-TN
1546      0   0.0      2   0.0  11167  99.7        -  (MACRO-FUNCTION DOLIST)
1547      0   0.0      2   0.0  11167  99.7        -  SB-C::COMPUTE-MINIMAL-VARS
1548      0   0.0      2   0.0  11167  99.7        -  SB-C::ASSIGN-RETURN-LOCATIONS
1549      0   0.0      2   0.0  11167  99.7        -  SB-C::ASSIGN-RETURNS
1550      0   0.0      2   0.0  11167  99.7        -  SB-REGALLOC::FIND-OK-TARGET-OFFSET
1551      0   0.0      2   0.0  11167  99.7        -  (FLET "CLEANUP-FUN-3" :IN SB-C::INTERVAL-ADD)
1552      0   0.0      2   0.0  11167  99.7        -  SB-C::APPLY-CORE-FIXUPS
1553      0   0.0      2   0.0  11167  99.7        -  (FLET "CLEANUP-FUN-3" :IN SB-C::INTERVAL-MUL)
1554      0   0.0      2   0.0  11167  99.7        -  SB-C::MAYBE-DELETE-EXIT
1555      0   0.0      2   0.0  11167  99.7        -  (FLET "CLEANUP-FUN-1" :IN SB-C:COMPILE-IN-LEXENV)
1556      0   0.0      2   0.0  11167  99.7        -  SB-C::ANNOTATE-FIXED-VALUES-LVAR
1557      0   0.0      2   0.0  11167  99.7        -  SB-KERNEL::FUNCTION-COMPLEX-INTERSECTION2-TYPE-METHOD
1558      0   0.0      2   0.0  11167  99.7        -  (SB-C:DEFTRANSFORM COMMON-LISP:=)
1559      0   0.0      2   0.0  11167  99.7        -  (FLET SB-C::DO-1-USE :IN SB-C::TENSION-IF-IF-1)
1560      0   0.0      2   0.0  11167  99.7        -  SB-REGALLOC::SAVE-IF-NECESSARY
1561      0   0.0      2   0.0  11167  99.7        -  (SB-PCL::FAST-METHOD CL-QUIL.CLIFFORD:GROUP-MUL (CL-QUIL.CLIFFORD:PAULI CL-QUIL.CLIFFORD:PAULI))
1562      0   0.0      2   0.0  11167  99.7        -  (SB-PCL::EMF CL-QUIL.CLIFFORD:GROUP-MUL)
1563      0   0.0      2   0.0  11167  99.7        -  (SB-C:DEFTRANSFORM ASH)
1564      0   0.0      2   0.0  11167  99.7        -  SB-IMPL::CLRHASH-IMPL
1565      0   0.0      2   0.0  11167  99.7        -  (FLET "H1" :IN QVM-TESTS::TEST-CLIFFORD-MATRIX-CONVERSIONS)
1566      0   0.0      2   0.0  11167  99.7        -  (FLET SB-IMPL::FROB-DO-BODY :IN "SYS:SRC;CODE;DEFBOOT.LISP")
1567      0   0.0      2   0.0  11167  99.7        -  (FLET "LAMBDA0" :IN "SYS:SRC;COMPILER;LOCALL.LISP")
